KODS,TIPS_CD,NOSAUKUMS,VKUR_CD,VKUR_TIPS,APSTIPR,APST_PAK,STATUSS,SORT_NOS,DAT_SAK,DAT_MOD,DAT_BEIG,ATRIB,STD
"100411111","107","Dalbes iela","100003567","104","Y","252","EKS","Dalbes iela","1999.06.07","2009.06.30","","","Dalbes iela, Olaine, Olaines nov."
"100319600","107","Dalbes iela","100003028","104","Y","252","EKS","Dalbes iela","2000.06.20","2021.06.30","","","Dalbes iela, Jelgava"
"100467386","107","Dalbiņu iela","100003487","104","Y","252","EKS","Dalbiņu iela","2009.01.28","2021.06.30","","","Dalbiņu iela, Ikšķile, Ogres nov."
"100445713","107","Damaltu iela","100185198","106","Y","252","EKS","Damaltu iela","2005.03.24","2009.06.30","","","Damaltu iela, Krogsils, Ķekavas pag., Ķekavas nov."
"100445231","107","Dambja","100196362","106","Y","251","ERR","Dambja","2005.03.15","2009.06.30","","","Dambja, Grīva, Līvbērzes pag., Jelgavas nov."
"100476362","107","Dambja iela","100186118","106","Y","252","EKS","Dambja iela","2012.03.28","2021.06.30","","","Dambja iela, Līči, Stopiņu pag., Ropažu nov."
"100372983","107","Dambja iela","100160593","106","Y","252","EKS","Dambja iela","1999.03.16","2021.06.30","","","Dambja iela, Ļaudona, Ļaudonas pag., Madonas nov."
"100323520","107","Dambja iela","100003036","104","Y","252","EKS","Dambja iela","1999.03.16","2021.06.30","","","Dambja iela, Jūrmala"
"100409084","107","Dambja iela","100003245","104","Y","252","EKS","Dambja iela","1999.06.04","2025.10.29","","","Dambja iela, Aknīste, Jēkabpils nov."
"100341178","107","Dambja iela","100003140","104","Y","252","EKS","Dambja iela","1999.03.16","2022.02.03","","","Dambja iela, Bauska, Bauskas nov."
"100363845","107","Dambja iela","100003341","104","Y","253","EKS","Dambja iela","1999.03.16","2021.06.30","","","Dambja iela, Priekule, Dienvidkurzemes nov."
"100319617","107","Dambja iela","100003028","104","Y","252","EKS","Dambja iela","2000.06.20","2021.06.30","","","Dambja iela, Jelgava"
"100445408","107","Dambja iela","100128138","106","Y","252","EKS","Dambja iela","2005.03.15","2012.03.07","","","Dambja iela, Tušķi, Līvbērzes pag., Jelgavas nov."
"190032573","107","Dambja iela","100003011","104","Y","252","EKS","Dambja iela","2025.09.18","2025.10.07","","","Dambja iela, Daugavpils"
"100354797","107","Dambja iela","100003776","104","Y","253","EKS","Dambja iela","1999.03.16","2021.07.01","","","Dambja iela, Jēkabpils, Jēkabpils nov."
"100373977","107","Dambja iela","100003470","104","Y","252","EKS","Dambja iela","1999.03.16","2021.06.30","","","Dambja iela, Ogre, Ogres nov."
"100421397","107","Dambja iela","100184532","106","Y","252","EKS","Dambja iela","2001.03.28","2021.06.30","","","Dambja iela, Carnikava, Carnikavas pag., Ādažu nov."
"100302458","107","Dambja iela","100003003","104","Y","252","EKS","Dambja iela","1999.03.16","2025.05.15","","","Dambja iela, Rīga"
"100485603","107","Dambjapurva iela","100003003","104","Y","252","EKS","Dambjapurva iela","2016.08.30","2025.04.04","","","Dambjapurva iela, Rīga"
"100436230","107","Dambju iela","100184403","106","Y","252","EKS","Dambju iela","2003.06.18","2021.06.30","","","Dambju iela, Brīvkalni, Babītes pag., Mārupes nov."
"100410480","107","Dambukalna iela","100160745","106","","","ERR","Dambukalna iela","1999.06.07","2010.09.21","","","Dambukalna iela, Mārciena, Mārcienas pag., Madonas nov."
"100491422","107","Damkalnu iela","100190255","106","Y","252","EKS","Damkalnu iela","2018.04.26","2021.06.30","","","Damkalnu iela, Milzkalne, Smārdes pag., Tukuma nov."
"100302466","107","Dammes iela","100003003","104","Y","252","EKS","Dammes iela","1999.03.16","2025.05.15","","","Dammes iela, Rīga"
"100333603","107","Dampeļu gatve","100003060","104","Y","252","EKS","Dampeļu gatve","1999.03.16","2021.06.30","","","Dampeļu gatve, Ventspils"
"100466038","107","Damāru iela","100163180","106","Y","252","EKS","Damāru iela","2008.10.28","2009.06.30","","","Damāru iela, Līčupe, Mazozolu pag., Ogres nov."
"100302474","107","Dandāles iela","100003003","104","Y","252","EKS","Dandāles iela","1999.03.16","2025.05.15","","","Dandāles iela, Rīga"
"100364927","107","Darba gatve","100145933","106","Y","252","EKS","Darba gatve","1999.03.16","2021.06.30","","","Darba gatve, Kazdanga, Kazdangas pag., Dienvidkurzemes nov."
"100302482","107","Darba iela","100003003","104","Y","252","EKS","Darba iela","1999.03.16","2025.05.15","","","Darba iela, Rīga"
"100482647","107","Darba iela","100003181","104","Y","252","EKS","Darba iela","2009.11.26","2021.06.30","","","Darba iela, Subate, Augšdaugavas nov."
"100315755","107","Darba iela","100003011","104","Y","253","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Daugavpils"
"100360325","107","Darba iela","100003286","104","Y","252","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Kuldīga, Kuldīgas nov."
"100338188","107","Darba iela","100003108","104","Y","252","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Alūksne, Alūksnes nov."
"100339237","107","Darba iela","100003116","104","Y","252","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Ape, Smiltenes nov."
"100323537","107","Darba iela","100003036","104","Y","252","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Jūrmala"
"100395262","107","Darba iela","100003630","104","Y","253","EKS","Darba iela","1999.03.16","2021.06.30","","","Darba iela, Talsi, Talsu nov."
"100456525","107","Darba iela","100109351","106","Y","252","EKS","Darba iela","2006.11.30","2021.06.30","","","Darba iela, Upīte, Šķilbēnu pag., Balvu nov."
"100431383","107","Darba iela","100187956","106","Y","252","EKS","Darba iela","2001.01.22","2009.06.30","","","Darba iela, Pastende, Ģibuļu pag., Talsu nov."
"100419794","107","Darbnīcas iela","100144683","106","Y","252","EKS","Darbnīcas iela","2001.03.01","2021.06.30","","","Darbnīcas iela, Rudbārži, Rudbāržu pag., Kuldīgas nov."
"100361392","107","Darbnīcas iela","100003294","104","Y","251","ERR","Darbnīcas iela","1999.03.16","2021.06.30","","","Darbnīcas iela, Skrunda, Kuldīgas nov."
"100484015","107","Darbnīcas iela","100148264","106","Y","252","EKS","Darbnīcas iela","2015.09.24","2015.12.21","","","Darbnīcas iela, Viļķene, Viļķenes pag., Limbažu nov."
"100423384","107","Darbnīcu ceļš","100190310","106","Y","252","EKS","Darbnīcu ceļš","2001.05.18","2009.06.30","","","Darbnīcu ceļš, Tume, Tumes pag., Tukuma nov."
"100477364","107","Darbnīcu iela","100171975","106","Y","252","EKS","Darbnīcu iela","2012.09.25","2021.06.30","","","Darbnīcu iela, Vanagi, Upmalas pag., Preiļu nov."
"100420555","107","Darbnīcu iela","100147205","106","Y","252","EKS","Darbnīcu iela","2001.02.21","2021.06.30","","","Darbnīcu iela, Ungurpils, Alojas pag., Limbažu nov."
"100437208","107","Darbnīcu iela","100162468","106","Y","252","EKS","Darbnīcu iela","2003.10.17","2009.06.30","","","Darbnīcu iela, Vestiena, Vestienas pag., Madonas nov."
"100498820","107","Darbnīcu iela","100133750","106","Y","252","EKS","Darbnīcu iela","2023.11.23","2024.02.26","","","Darbnīcu iela, Zasa, Zasas pag., Jēkabpils nov."
"100496704","107","Darbnīcu iela","100149596","106","Y","252","EKS","Darbnīcu iela","2022.04.26","2022.05.10","","","Darbnīcu iela, Tutāni, Cirmas pag., Ludzas nov."
"100389267","107","Darbnīcu iela","100184887","106","Y","252","EKS","Darbnīcu iela","1999.03.16","2021.06.30","","","Darbnīcu iela, Gauja, Inčukalna pag., Siguldas nov."
"100328851","107","Darbnīcu iela","100003044","104","Y","252","EKS","Darbnīcu iela","1999.03.16","2021.06.30","","","Darbnīcu iela, Liepāja"
"100340264","107","Darbnīcu iela","100104631","106","Y","252","DEL","Darbnīcu iela","1999.03.16","2021.06.30","2005.10.26","","Darbnīcu iela, Baltinava, Baltinavas pag., Balvu nov."
"100456662","107","Darbnīcu iela","100109335","106","Y","252","EKS","Darbnīcu iela","2006.11.30","2021.06.30","","","Darbnīcu iela, Šķilbani, Šķilbēnu pag., Balvu nov."
"100478011","107","Darbnīcu iela","100148481","106","Y","252","EKS","Darbnīcu iela","2012.12.20","2021.06.30","","","Darbnīcu iela, Blonti, Blontu pag., Ludzas nov."
"100416426","107","Darza iela","100147086","106","Y","253","ERR","Darza iela","2000.12.12","2021.06.30","","","Darza iela, Saraiķi, Vērgales pag., Dienvidkurzemes nov."
"100480514","107","Daudu iela","100003591","104","Y","252","EKS","Daudu iela","2014.01.22","2020.12.08","","","Daudu iela, Sigulda, Siguldas nov."
"100479480","107","Daudzdzīvokļu māju iela","100155702","106","Y","252","EKS","Daudzdzīvokļu māju iela","2013.08.22","2013.09.05","","","Daudzdzīvokļu māju iela, Pilda, Pildas pag., Ludzas nov."
"100302538","107","Daudzeses iela","100003003","104","Y","252","EKS","Daudzeses iela","1999.03.16","2025.05.15","","","Daudzeses iela, Rīga"
"100354836","107","Daugavas Krasta iela","100003776","104","Y","252","EKS","Daugavas Krasta iela","1999.03.16","2021.07.01","","","Daugavas Krasta iela, Jēkabpils, Jēkabpils nov."
"100302546","107","Daugavas gāte","100003003","104","Y","252","EKS","Daugavas gāte","1999.03.16","2025.05.15","","","Daugavas gāte, Rīga"
"100444270","107","Daugavas iela","100185768","106","Y","252","EKS","Daugavas iela","2004.12.22","2021.06.30","","","Daugavas iela, Silakrogs, Ropažu pag., Ropažu nov."
"100444375","107","Daugavas iela","100003823","104","Y","252","EKS","Daugavas iela","2004.11.16","2022.06.30","","","Daugavas iela, Ādaži, Ādažu nov."
"100450225","107","Daugavas iela","100207371","106","Y","251","ERR","Daugavas iela","2005.11.08","2009.06.30","","","Daugavas iela, Vimbukrogs, Ķekavas pag., Ķekavas nov."
"100469035","107","Daugavas iela","100185470","106","Y","252","DEL","Daugavas iela","2009.05.06","2021.05.13","2021.05.10","","Daugavas iela, Jaunolaine, Olaines pag., Olaines nov."
"100474213","107","Daugavas iela","100165272","106","Y","252","EKS","Daugavas iela","2011.03.31","2011.04.08","","","Daugavas iela, Jersika, Jersikas pag., Līvānu nov."
"100492297","107","Daugavas iela","100101441","106","Y","252","EKS","Daugavas iela","2020.06.25","2021.06.30","","","Daugavas iela, Klidziņa, Skrīveru pag., Aizkraukles nov."
"100487375","107","Daugavas iela","100199255","106","Y","252","EKS","Daugavas iela","2017.09.27","2017.10.11","","","Daugavas iela, Silmala, Saulkrastu pag., Saulkrastu nov."
"100348254","107","Daugavas iela","100120412","106","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Līksna, Līksnas pag., Augšdaugavas nov."
"100348736","107","Daugavas iela","100122352","106","","","ERR","Daugavas iela","1999.03.16","2021.06.30","1999.06.08","","Daugavas iela, Svente, Sventes pag., Augšdaugavas nov."
"100359451","107","Daugavas iela","100137653","106","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Indra, Indras pag., Krāslavas nov."
"100323561","107","Daugavas iela","100003036","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Jūrmala"
"100377500","107","Daugavas iela","100162917","106","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Jumprava, Jumpravas pag., Ogres nov."
"100377806","107","Daugavas iela","100163308","106","Y","253","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Ciemupe, Ogresgala pag., Ogres nov."
"100417155","107","Daugavas iela","100186126","106","Y","252","EKS","Daugavas iela","2000.12.27","2021.06.30","","","Daugavas iela, Saurieši, Stopiņu pag., Ropažu nov."
"100348447","107","Daugavas iela","100121301","106","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Krauja, Naujenes pag., Augšdaugavas nov."
"100390003","107","Daugavas iela","100207371","106","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Vimbukrogs, Ķekavas pag., Ķekavas nov."
"100391038","107","Daugavas iela","100003815","104","Y","253","EKS","Daugavas iela","1999.03.16","2022.06.30","","","Daugavas iela, Mārupe, Mārupes nov."
"100315763","107","Daugavas iela","100003011","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Daugavpils"
"100337676","107","Daugavas iela","100101417","106","Y","253","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Skrīveri, Skrīveru pag., Aizkraukles nov."
"100376853","107","Daugavas iela","100003501","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Lielvārde, Ogres nov."
"100336377","107","Daugavas iela","100003093","104","Y","254","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Pļaviņas, Aizkraukles nov."
"100373993","107","Daugavas iela","100003470","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Ogre, Ogres nov."
"100335840","107","Daugavas iela","100003077","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Aizkraukle, Aizkraukles nov."
"100381951","107","Daugavas iela","100003542","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Baldone, Ķekavas nov."
"100354828","107","Daugavas iela","100003776","104","Y","254","EKS","Daugavas iela","1999.03.16","2021.07.01","","","Daugavas iela, Jēkabpils, Jēkabpils nov."
"100378777","107","Daugavas iela","100003526","104","Y","252","EKS","Daugavas iela","2003.04.28","2021.06.30","","","Daugavas iela, Līvāni, Līvānu nov."
"100358031","107","Daugavas iela","100003261","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Krāslava, Krāslavas nov."
"100328884","107","Daugavas iela","100003044","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Liepāja"
"100336971","107","Daugavas iela","100003792","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Koknese, Aizkraukles nov."
"100370231","107","Daugavas iela","100003438","104","Y","253","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Madona, Madonas nov."
"100348551","107","Daugavas iela","100121471","106","Y","252","EKS","Daugavas iela","1998.05.11","2021.06.30","","","Daugavas iela, Nīcgale, Nīcgales pag., Augšdaugavas nov."
"100402754","107","Daugavas iela","100003710","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Smiltene, Smiltenes nov."
"100382937","107","Daugavas iela","100003575","104","Y","252","EKS","Daugavas iela","1999.03.16","2021.06.30","","","Daugavas iela, Salaspils, Salaspils nov."
"100375730","107","Daugavas prospekts","100003487","104","Y","252","EKS","Daugavas prospekts","1999.03.16","2021.06.30","","","Daugavas prospekts, Ikšķile, Ogres nov."
"100410681","107","Daugavas prospekts","100162628","106","","","ERR","Daugavas prospekts","1999.06.07","2021.06.30","","","Daugavas prospekts, Jaunikšķile, Tīnūžu pag., Ogres nov."
"100429836","107","Daugavas prospekts","100162677","106","Y","252","DEL","Daugavas prospekts","2002.12.06","2021.06.30","2013.08.28","","Daugavas prospekts, Ādamlauks, Tīnūžu pag., Ogres nov."
"100479593","107","Daugavgravas iela","100003487","104","Y","252","EKS","Daugavgravas iela","2013.08.28","2021.06.30","","","Daugavgravas iela, Ikšķile, Ogres nov."
"100302554","107","Daugavgrīvas iela","100003003","104","Y","252","EKS","Daugavgrīvas iela","1999.03.16","2025.05.15","","","Daugavgrīvas iela, Rīga"
"100376330","107","Daugavgrīvas iela","100003495","104","Y","252","EKS","Daugavgrīvas iela","1999.03.16","2021.06.30","","","Daugavgrīvas iela, Ķegums, Ogres nov."
"100302562","107","Daugavgrīvas šoseja","100003003","104","Y","252","EKS","Daugavgrīvas šoseja","1999.03.16","2025.05.15","","","Daugavgrīvas šoseja, Rīga"
"100448526","107","Daugavkrastu iela","100183797","106","Y","252","EKS","Daugavkrastu iela","2005.08.23","2010.02.12","","","Daugavkrastu iela, Saulkalne, Salaspils pag., Salaspils nov."
"100302570","107","Daugavmalas iela","100003003","104","Y","252","EKS","Daugavmalas iela","1999.03.16","2025.04.04","","","Daugavmalas iela, Rīga"
"100374005","107","Daugavmalas iela","100003470","104","Y","252","EKS","Daugavmalas iela","1999.03.16","2021.06.30","","","Daugavmalas iela, Ogre, Ogres nov."
"100486935","107","Daugavmalas iela","100183797","106","Y","252","EKS","Daugavmalas iela","2017.08.17","2017.09.12","","","Daugavmalas iela, Saulkalne, Salaspils pag., Salaspils nov."
"190030746","107","Daugavparka ceļš","100184557","106","Y","252","EKS","Daugavparka ceļš","2025.06.02","2025.06.09","","","Daugavparka ceļš, Daugmale, Daugmales pag., Ķekavas nov."
"100323578","107","Daugavpils iela","100003036","104","Y","252","EKS","Daugavpils iela","1999.03.16","2021.06.30","","","Daugavpils iela, Jūrmala"
"100379432","107","Daugavpils iela","100164117","106","Y","252","EKS","Daugavpils iela","1999.02.24","2021.06.30","","","Daugavpils iela, Aglona, Aglonas pag., Preiļu nov."
"100337321","107","Daugavpils iela","100101056","106","Y","254","EKS","Daugavpils iela","1999.03.16","2021.06.30","","","Daugavpils iela, Nereta, Neretas pag., Aizkraukles nov."
"100371555","107","Daugavpils iela","100003462","104","Y","252","EKS","Daugavpils iela","1999.03.16","2025.06.30","","","Daugavpils iela, Varakļāni, Madonas nov."
"100426750","107","Daugavpils iela","100163308","106","Y","252","EKS","Daugavpils iela","2002.03.06","2009.06.30","","","Daugavpils iela, Ciemupe, Ogresgala pag., Ogres nov."
"100332097","107","Daugavpils iela","100003052","104","Y","252","EKS","Daugavpils iela","2002.05.09","2021.06.30","","","Daugavpils iela, Rēzekne"
"100378262","107","Daugavpils iela","100003518","104","Y","252","EKS","Daugavpils iela","1999.03.16","2021.06.30","","","Daugavpils iela, Preiļi, Preiļu nov."
"100348744","107","Daugavpils iela","100122352","106","Y","252","EKS","Daugavpils iela","1999.03.16","2021.06.30","","","Daugavpils iela, Svente, Sventes pag., Augšdaugavas nov."
"100348455","107","Daugavpils iela","100121301","106","","","ERR","Daugavpils iela","1999.03.16","2021.06.30","1999.06.08","","Daugavpils iela, Krauja, Naujenes pag., Augšdaugavas nov."
"100339663","107","Daugavpils iela","100003124","104","Y","252","EKS","Daugavpils iela","2002.05.27","2021.06.30","","","Daugavpils iela, Balvi, Balvu nov."
